GameId,Date,HomeTeamId,AwayTeamId,HomePoints,AwayPoints,HomePossessions,AwayPossessions,HomeTeamAbbreviation,AwayTeamAbbreviation,season_type,season,winner_id,Name,Minutes,Rebounds,Turnovers,Points,FtPoints,Fouls,FG2A,Fg2Pct,FG3A,Fg3Pct,Assists,outcome,is_home,opponent_rate
0021800676,2019-01-18,1610612746,1610612744,94,112,104,103,LAC,GSW,Regular Season,2018-19,1610612744,Klay Thompson,34.05,4,1,12,2,2,8,0.625,4,,2,1,0,0.5853658536585366
0021800583,2019-01-05,1610612758,1610612744,123,127,97,96,SAC,GSW,Regular Season,2018-19,1610612744,Klay Thompson,39.5,4,1,20,1,2,9,0.5555555555555556,6,0.5,2,1,0,0.47560975609756095
0021800655,2019-01-15,1610612743,1610612744,111,142,97,96,DEN,GSW,Regular Season,2018-19,1610612744,Klay Thompson,24.85,3,1,31,,3,11,0.7272727272727273,8,0.625,1,1,0,0.6585365853658537
0021800732,2019-01-26,1610612738,1610612744,111,115,102,101,BOS,GSW,Regular Season,2018-19,1610612744,Klay Thompson,34.8833333333333,3,2,21,2,3,8,0.625,8,0.375,2,1,0,0.5975609756097561
0021800716,2019-01-24,1610612764,1610612744,118,126,105,104,WAS,GSW,Regular Season,2018-19,1610612744,Klay Thompson,35.7,1,,9,,3,9,0.3333333333333333,4,0.25,5,1,0,0.3902439024390244
0021800745,2019-01-28,1610612754,1610612744,100,132,99,101,IND,GSW,Regular Season,2018-19,1610612744,Klay Thompson,31.15,2,1,16,,2,10,0.5,6,0.3333333333333333,2,1,0,0.5853658536585366
0021800701,2019-01-21,1610612747,1610612744,111,130,104,104,LAL,GSW,Regular Season,2018-19,1610612744,Klay Thompson,26.85,3,2,44,,2,9,0.7777777777777778,11,0.9090909090909091,2,1,0,0.45121951219512196
0021800862,2019-02-13,1610612757,1610612744,129,107,94,93,POR,GSW,Regular Season,2018-19,1610612757,Klay Thompson,32.2166666666667,4,1,9,3,2,9,,7,0.2857142857142857,8,0,0,0.6463414634146342
0021800822,2019-02-08,1610612756,1610612744,107,117,100,101,PHX,GSW,Regular Season,2018-19,1610612744,Klay Thompson,36.15,6,2,25,3,2,12,0.4166666666666667,5,0.8,2,1,0,0.23170731707317074
0021800897,2019-02-25,1610612766,1610612744,110,121,101,101,CHA,GSW,Regular Season,2018-19,1610612744,Klay Thompson,37.2333333333333,2,2,26,1,3,14,0.5714285714285714,5,0.6,5,1,0,0.47560975609756095
0021800923,2019-02-28,1610612753,1610612744,103,96,103,103,ORL,GSW,Regular Season,2018-19,1610612753,Klay Thompson,36.2,3,,21,,1,11,0.5454545454545454,12,0.25,,0,0,0.5121951219512195
0021800915,2019-02-27,1610612748,1610612744,126,125,99,98,MIA,GSW,Regular Season,2018-19,1610612748,Klay Thompson,37.3166666666667,2,,36,1,1,8,0.875,15,0.4666666666666667,1,0,0,0.47560975609756095
0021801055,2019-03-18,1610612759,1610612744,111,105,96,95,SAS,GSW,Regular Season,2018-19,1610612759,Klay Thompson,37.7833333333333,5,3,14,,1,9,0.1111111111111111,9,0.4444444444444444,5,0,0,0.5853658536585366
0021801038,2019-03-16,1610612760,1610612744,88,110,103,102,OKC,GSW,Regular Season,2018-19,1610612744,Klay Thompson,34.0666666666667,8,1,23,2,1,13,0.46153846153846156,8,0.375,4,1,0,0.5975609756097561
0021801018,2019-03-13,1610612745,1610612744,104,106,92,91,HOU,GSW,Regular Season,2018-19,1610612744,Klay Thompson,35.7333333333333,6,,30,1,3,13,0.5384615384615384,10,0.5,2,1,0,0.6463414634146342
0021801062,2019-03-19,1610612750,1610612744,107,117,101,100,MIN,GSW,Regular Season,2018-19,1610612744,Klay Thompson,37.9333333333333,3,3,28,2,2,11,0.6363636363636364,10,0.4,4,1,0,0.43902439024390244
0021801118,2019-03-27,1610612763,1610612744,103,118,97,98,MEM,GSW,Regular Season,2018-19,1610612744,Klay Thompson,35.0833333333333,1,,13,,4,5,0.4,7,0.42857142857142855,2,1,0,0.4024390243902439
0021801179,2019-04-04,1610612747,1610612744,90,108,104,104,LAL,GSW,Regular Season,2018-19,1610612744,Klay Thompson,29.25,4,,11,2,1,4,,7,0.42857142857142855,3,1,0,0.45121951219512196
0021801132,2019-03-29,1610612750,1610612744,131,130,115,115,MIN,GSW,Regular Season,2018-19,1610612750,Klay Thompson,41.0666666666667,2,3,20,1,4,12,0.4166666666666667,6,0.5,5,0,0,0.43902439024390244
0021800642,2019-01-13,1610612742,1610612744,114,119,94,94,DAL,GSW,Regular Season,2018-19,1610612744,Klay Thompson,33.8833333333333,4,,16,,2,9,0.5555555555555556,11,0.18181818181818182,1,1,0,0.4024390243902439
0021801225,2019-04-10,1610612763,1610612744,132,117,101,101,MEM,GSW,Regular Season,2018-19,1610612763,Klay Thompson,16.8666666666667,1,,19,,,7,0.7142857142857143,5,0.6,3,0,0,0.4024390243902439
0022100959,2022-03-05,1610612747,1610612744,124,116,103,101,LAL,GSW,Regular Season,2021-22,1610612747,Klay Thompson,31.4166666666667,6,4,7,,3,8,0.25,5,0.2,4,0,0,0.4024390243902439
0022100943,2022-03-03,1610612742,1610612744,122,113,91,90,DAL,GSW,Regular Season,2021-22,1610612742,Klay Thompson,28.2333333333333,3,2,16,2,2,9,0.4444444444444444,8,0.25,2,0,0,0.6341463414634146
0022100994,2022-03-10,1610612743,1610612744,102,113,96,94,DEN,GSW,Regular Season,2021-22,1610612744,Klay Thompson,33.4333333333333,3,,18,2,1,12,0.4166666666666667,8,0.25,2,1,0,0.5853658536585366
0022101102,2022-03-25,1610612737,1610612744,121,110,95,96,ATL,GSW,Regular Season,2021-22,1610612737,Klay Thompson,40.3833333333333,7,2,37,,1,10,0.5,16,0.5625,3,0,0,0.524390243902439
0022101117,2022-03-27,1610612764,1610612744,123,115,99,99,WAS,GSW,Regular Season,2021-22,1610612764,Klay Thompson,36.8166666666667,5,,25,,1,9,0.5555555555555556,13,0.38461538461538464,3,0,0,0.4268292682926829
0022101080,2022-03-22,1610612753,1610612744,94,90,95,95,ORL,GSW,Regular Season,2021-22,1610612753,Klay Thompson,32.3166666666667,2,1,15,1,3,8,0.5,7,0.2857142857142857,3,0,0,0.2682926829268293
0022101225,2022-04-10,1610612740,1610612744,107,128,95,95,NOP,GSW,Regular Season,2021-22,1610612744,Klay Thompson,30.9166666666667,3,3,41,2,2,15,0.6,14,0.5,2,1,0,0.43902439024390244
0022100614,2022-01-11,1610612763,1610612744,116,108,104,103,MEM,GSW,Regular Season,2021-22,1610612763,Klay Thompson,19.6166666666667,3,3,14,2,1,8,0.375,5,0.4,3,0,0,0.6829268292682927
0022100652,2022-01-16,1610612750,1610612744,119,99,103,102,MIN,GSW,Regular Season,2021-22,1610612750,Klay Thompson,22.7166666666667,4,2,13,,1,6,0.3333333333333333,8,0.375,2,0,0,0.5609756097560976
0022100627,2022-01-13,1610612749,1610612744,118,99,106,105,MIL,GSW,Regular Season,2021-22,1610612749,Klay Thompson,20.5666666666667,2,1,11,3,1,4,0.25,7,0.2857142857142857,1,0,0,0.6219512195121951
0022100764,2022-01-31,1610612745,1610612744,108,122,97,97,HOU,GSW,Regular Season,2021-22,1610612744,Klay Thompson,26.2833333333333,3,1,14,1,2,7,0.7142857142857143,8,0.125,3,1,0,0.24390243902439024
0022100866,2022-02-14,1610612746,1610612744,119,104,96,97,LAC,GSW,Regular Season,2021-22,1610612746,Klay Thompson,26.6833333333333,4,1,7,,1,9,0.2222222222222222,5,0.2,4,0,0,0.5121951219512195
0022100813,2022-02-07,1610612760,1610612744,98,110,98,98,OKC,GSW,Regular Season,2021-22,1610612744,Klay Thompson,28.9666666666667,2,,21,6,2,7,0.42857142857142855,8,0.375,2,1,0,0.2926829268292683
0022100894,2022-02-24,1610612757,1610612744,95,132,98,100,POR,GSW,Regular Season,2021-22,1610612744,Klay Thompson,24.9333333333333,5,,18,2,,4,0.5,7,0.5714285714285714,2,1,0,0.32926829268292684
0021100181,2012-01-15,1610612765,1610612744,91,99,89,89,DET,GSW,Regular Season,2011-12,1610612744,Klay Thompson,10.8666666666667,1,,,,1,1,,,,2,1,0,0.3787878787878788
0021100109,2012-01-06,1610612747,1610612744,97,90,94,93,LAL,GSW,Regular Season,2011-12,1610612747,Klay Thompson,21.8666666666667,1,1,14,,2,5,0.8,3,0.6666666666666666,1,0,0,0.6212121212121212
0021100091,2012-01-04,1610612759,1610612744,101,95,93,93,SAS,GSW,Regular Season,2011-12,1610612759,Klay Thompson,24.6833333333333,3,,10,,4,4,0.5,6,0.3333333333333333,,0,0,0.7575757575757576
0021100206,2012-01-18,1610612751,1610612744,107,100,86,86,NJN,GSW,Regular Season,2011-12,1610612751,Klay Thompson,22.9666666666667,,,12,,3,6,0.5,3,0.6666666666666666,3,0,0,0.3333333333333333
0021100171,2012-01-14,1610612766,1610612744,112,100,96,98,CHA,GSW,Regular Season,2011-12,1610612766,Klay Thompson,16.0333333333333,1,4,4,,4,3,0.6666666666666666,5,,1,0,0,0.10606060606060606
0021100196,2012-01-17,1610612739,1610612744,95,105,97,97,CLE,GSW,Regular Season,2011-12,1610612744,Klay Thompson,16.55,1,2,14,,2,5,0.2,4,1,2,1,0,0.3181818181818182
0021100353,2012-02-04,1610612758,1610612744,114,106,101,101,SAC,GSW,Regular Season,2011-12,1610612758,Klay Thompson,22.4666666666667,3,,16,2,3,3,0.3333333333333333,5,0.8,,0,0,0.3333333333333333
0021100385,2012-02-09,1610612743,1610612744,101,109,98,99,DEN,GSW,Regular Season,2011-12,1610612744,Klay Thompson,17.5,1,1,19,,4,7,0.7142857142857143,4,0.75,1,1,0,0.5757575757575758
0021100504,2012-02-28,1610612754,1610612744,102,78,92,92,IND,GSW,Regular Season,2011-12,1610612754,Klay Thompson,21.2,4,2,9,2,,5,0.4,4,0.25,1,0,0,0.6363636363636364
0021100453,2012-02-17,1610612760,1610612744,110,87,94,93,OKC,GSW,Regular Season,2011-12,1610612760,Klay Thompson,22.6666666666667,1,3,11,1,3,9,0.5555555555555556,2,,1,0,0,0.7121212121212122
0021100458,2012-02-18,1610612763,1610612744,104,103,93,92,MEM,GSW,Regular Season,2011-12,1610612763,Klay Thompson,10.4166666666667,1,1,2,,1,3,0.3333333333333333,2,,,0,0,0.6212121212121212
0021100532,2012-03-02,1610612755,1610612744,105,83,91,91,PHI,GSW,Regular Season,2011-12,1610612755,Klay Thompson,21.2,4,1,9,,1,8,0.375,3,0.3333333333333333,2,0,0,0.5303030303030303
0021100496,2012-02-22,1610612756,1610612744,104,106,86,87,PHX,GSW,Regular Season,2011-12,1610612744,Klay Thompson,10.8333333333333,4,,4,,,5,0.4,,,,1,0,0.5
0021100516,2012-02-29,1610612737,1610612744,82,85,91,91,ATL,GSW,Regular Season,2011-12,1610612744,Klay Thompson,15.1,2,,8,2,1,5,0.6,,,,1,0,0.6060606060606061
0021100548,2012-03-04,1610612761,1610612744,83,75,91,89,TOR,GSW,Regular Season,2011-12,1610612761,Klay Thompson,11.95,1,3,5,,,3,0.3333333333333333,2,0.5,,0,0,0.3484848484848485
0021100610,2012-03-11,1610612746,1610612744,93,97,89,88,LAC,GSW,Regular Season,2011-12,1610612744,Klay Thompson,18.8166666666667,,,11,3,3,6,0.16666666666666666,3,0.6666666666666666,2,1,0,0.6060606060606061
0021100555,2012-03-05,1610612764,1610612744,100,120,94,95,WAS,GSW,Regular Season,2011-12,1610612744,Klay Thompson,20.1666666666667,2,2,18,,4,9,0.3333333333333333,5,0.8,2,1,0,0.30303030303030304
0021100625,2012-03-13,1610612758,1610612744,89,115,94,95,SAC,GSW,Regular Season,2011-12,1610612744,Klay Thompson,42.5666666666667,4,,14,2,3,14,0.42857142857142855,5,,5,1,0,0.3333333333333333
0021100688,2012-03-21,1610612740,1610612744,92,101,88,90,NOH,GSW,Regular Season,2011-12,1610612744,Klay Thompson,40.7166666666667,5,3,27,1,3,16,0.4375,8,0.5,5,1,0,0.3181818181818182
0021100661,2012-03-17,1610612762,1610612744,99,92,102,100,UTA,GSW,Regular Season,2011-12,1610612762,Klay Thompson,38.65,2,3,17,3,2,8,0.5,8,0.25,2,0,0,0.5454545454545454
0021100696,2012-03-22,1610612745,1610612744,109,83,94,93,HOU,GSW,Regular Season,2011-12,1610612745,Klay Thompson,27.95,1,2,10,2,2,9,0.4444444444444444,2,,3,0,0,0.5151515151515151
0021100725,2012-03-25,1610612757,1610612744,90,87,88,87,POR,GSW,Regular Season,2011-12,1610612757,Klay Thompson,33.4666666666667,2,4,16,4,4,5,0.6,6,0.3333333333333333,2,0,0,0.42424242424242425
0021100796,2012-04-03,1610612763,1610612744,98,94,89,90,MEM,GSW,Regular Season,2011-12,1610612763,Klay Thompson,23,1,3,6,2,2,6,0.3333333333333333,2,,2,0,0,0.6212121212121212
0021100784,2012-04-01,1610612747,1610612744,120,112,94,93,LAL,GSW,Regular Season,2011-12,1610612747,Klay Thompson,27.8833333333333,2,,18,,5,8,0.75,8,0.25,3,0,0,0.6212121212121212
0021100806,2012-04-04,1610612750,1610612744,94,97,93,94,MIN,GSW,Regular Season,2011-12,1610612744,Klay Thompson,24.85,4,2,13,,1,11,0.45454545454545453,5,0.2,,1,0,0.3939393939393939
0021100824,2012-04-06,1610612762,1610612744,104,98,93,92,UTA,GSW,Regular Season,2011-12,1610612762,Klay Thompson,31.5166666666667,5,4,23,1,2,11,0.45454545454545453,5,0.8,1,0,0,0.5454545454545454
0021100849,2012-04-09,1610612743,1610612744,123,84,97,95,DEN,GSW,Regular Season,2011-12,1610612743,Klay Thompson,28.5,1,2,17,3,2,6,0.16666666666666666,7,0.5714285714285714,1,0,0,0.5757575757575758
0021100868,2012-04-11,1610612757,1610612744,118,110,99,97,POR,GSW,Regular Season,2011-12,1610612757,Klay Thompson,30.2833333333333,4,1,12,,1,6,0.5,3,0.6666666666666666,2,0,0,0.42424242424242425
0021100940,2012-04-20,1610612742,1610612744,104,94,95,93,DAL,GSW,Regular Season,2011-12,1610612742,Klay Thompson,39.5333333333333,3,1,26,1,3,18,0.4444444444444444,4,0.75,4,0,0,0.5454545454545454
0021100886,2012-04-14,1610612746,1610612744,112,104,90,90,LAC,GSW,Regular Season,2011-12,1610612746,Klay Thompson,42.15,4,3,24,2,3,10,0.5,7,0.5714285714285714,2,0,0,0.6060606060606061
0021100957,2012-04-22,1610612750,1610612744,88,93,91,92,MIN,GSW,Regular Season,2011-12,1610612744,Klay Thompson,42.6333333333333,4,3,17,1,1,15,0.5333333333333333,6,,3,1,0,0.3939393939393939
0021100948,2012-04-21,1610612745,1610612744,99,96,89,89,HOU,GSW,Regular Season,2011-12,1610612745,Klay Thompson,43.4666666666667,4,3,24,4,3,14,0.5,5,0.4,3,0,0,0.5151515151515151
0021100066,2012-01-02,1610612756,1610612744,102,91,90,89,PHX,GSW,Regular Season,2011-12,1610612756,Klay Thompson,13.9,2,2,6,,2,2,,3,0.6666666666666666,,0,0,0.5
0021200795,2013-02-19,1610612762,1610612744,115,101,92,93,UTA,GSW,Regular Season,2012-13,1610612762,Klay Thompson,34.4333333333333,7,1,15,3,,9,0.6666666666666666,2,,,0,0,0.524390243902439
0021200750,2013-02-09,1610612742,1610612744,116,91,98,98,DAL,GSW,Regular Season,2012-13,1610612742,Klay Thompson,34.55,3,2,11,,3,7,0.14285714285714285,7,0.42857142857142855,,0,0,0.5
0021200553,2013-01-13,1610612743,1610612744,116,105,98,97,DEN,GSW,Regular Season,2012-13,1610612743,Klay Thompson,39.25,6,5,13,,3,9,0.5555555555555556,7,0.14285714285714285,3,0,0,0.6951219512195121
0021200832,2013-02-24,1610612750,1610612744,99,100,97,98,MIN,GSW,Regular Season,2012-13,1610612744,Klay Thompson,33.7333333333333,3,2,10,1,6,10,0.3,3,0.3333333333333333,,1,0,0.3780487804878049
0021200844,2013-02-26,1610612754,1610612744,108,97,92,92,IND,GSW,Regular Season,2012-13,1610612754,Klay Thompson,35.3166666666667,4,,13,,,8,0.25,6,0.5,2,0,0,0.6049382716049383
0021200853,2013-02-27,1610612752,1610612744,109,105,93,94,NYK,GSW,Regular Season,2012-13,1610612752,Klay Thompson,35.9333333333333,4,,6,,5,7,0.42857142857142855,6,,,0,0,0.6585365853658537
0021200867,2013-03-01,1610612738,1610612744,94,86,101,101,BOS,GSW,Regular Season,2012-13,1610612738,Klay Thompson,40.85,9,2,15,,5,12,0.5,7,0.14285714285714285,4,0,0,0.5061728395061729
0021200876,2013-03-02,1610612755,1610612744,104,97,100,99,PHI,GSW,Regular Season,2012-13,1610612755,Klay Thompson,37.7666666666667,3,4,29,,4,6,0.6666666666666666,12,0.5833333333333334,2,0,0,0.4146341463414634
0021200988,2013-03-17,1610612745,1610612744,78,108,96,95,HOU,GSW,Regular Season,2012-13,1610612744,Klay Thompson,42.15,4,4,26,,3,9,0.4444444444444444,9,0.6666666666666666,,1,0,0.5487804878048781
0021201016,2013-03-20,1610612759,1610612744,104,93,92,92,SAS,GSW,Regular Season,2012-13,1610612759,Klay Thompson,34.0333333333333,3,2,9,2,2,7,0.2857142857142857,1,1,,0,0,0.7073170731707317
0021201001,2013-03-18,1610612740,1610612744,72,93,87,87,NOH,GSW,Regular Season,2012-13,1610612744,Klay Thompson,33.2166666666667,5,4,13,,3,9,0.2222222222222222,6,0.5,1,1,0,0.32926829268292684
0021201134,2013-04-05,1610612756,1610612744,107,111,94,93,PHX,GSW,Regular Season,2012-13,1610612744,Klay Thompson,41.0333333333333,,3,25,2,5,14,0.5,4,0.75,3,1,0,0.3048780487804878
0021200314,2012-12-12,1610612748,1610612744,95,97,94,94,MIA,GSW,Regular Season,2012-13,1610612744,Klay Thompson,43.9666666666667,7,3,27,,1,8,0.75,14,0.35714285714285715,4,1,0,0.8048780487804879
0021900295,2019-12-02,1610612737,1610612744,104,79,94,93,ATL,GSW,Regular Season,2019-20,1610612737,,,,,,,,,,,,,0,0,0.29850746268656714
0021900815,2020-02-12,1610612756,1610612744,112,106,100,101,PHX,GSW,Regular Season,2019-20,1610612756,,,,,,,,,,,,,0,0,0.4657534246575342
0022000378,2021-02-09,1610612759,1610612744,91,114,98,99,SAS,GSW,Regular Season,2020-21,1610612744,,,,,,,,,,,,,1,0,0.4583333333333333
0022000682,2021-03-25,1610612758,1610612744,141,119,96,97,SAC,GSW,Regular Season,2020-21,1610612758,,,,,,,,,,,,,0,0,0.4305555555555556
0022000177,2021-01-14,1610612743,1610612744,114,104,104,104,DEN,GSW,Regular Season,2020-21,1610612743,,,,,,,,,,,,,0,0,0.6527777777777778
0021900512,2020-01-02,1610612750,1610612744,99,84,97,95,MIN,GSW,Regular Season,2019-20,1610612750,,,,,,,,,,,,,0,0,0.296875
0022000286,2021-01-28,1610612756,1610612744,114,93,102,103,PHX,GSW,Regular Season,2020-21,1610612756,,,,,,,,,,,,,0,0,0.7083333333333334
0022100300,2021-11-28,1610612746,1610612744,90,105,100,99,LAC,GSW,Regular Season,2021-22,1610612744,,,,,,,,,,,,,1,0,0.5121951219512195
0021600980,2017-03-11,1610612759,1610612744,107,85,96,95,SAS,GSW,Regular Season,2016-17,1610612759,,,,,,,,,,,,,0,0,0.7439024390243902
0022000527,2021-02-28,1610612747,1610612744,117,91,107,106,LAL,GSW,Regular Season,2020-21,1610612747,,,,,,,,,,,,,0,0,0.5833333333333334
0022101176,2022-04-03,1610612758,1610612744,90,109,94,95,SAC,GSW,Regular Season,2021-22,1610612744,,,,,,,,,,,,,1,0,0.36585365853658536
0022000987,2021-05-04,1610612740,1610612744,108,103,103,101,NOP,GSW,Regular Season,2020-21,1610612740,,,,,,,,,,,,,0,0,0.4305555555555556
0021900588,2020-01-12,1610612763,1610612744,122,102,108,108,MEM,GSW,Regular Season,2019-20,1610612763,,,,,,,,,,,,,0,0,0.4657534246575342
0021900223,2019-11-22,1610612762,1610612744,113,109,101,100,UTA,GSW,Regular Season,2019-20,1610612762,,,,,,,,,,,,,0,0,0.6111111111111112
0022000958,2021-05-01,1610612745,1610612744,87,113,106,106,HOU,GSW,Regular Season,2020-21,1610612744,,,,,,,,,,,,,1,0,0.2361111111111111
0022000737,2021-04-02,1610612761,1610612744,130,77,99,99,TOR,GSW,Regular Season,2020-21,1610612761,,,,,,,,,,,,,0,0,0.375
0022000001,2020-12-22,1610612751,1610612744,125,99,111,111,BKN,GSW,Regular Season,2020-21,1610612751,,,,,,,,,,,,,0,0,0.6666666666666666
0022100443,2021-12-18,1610612761,1610612744,119,100,95,95,TOR,GSW,Regular Season,2021-22,1610612761,,,,,,,,,,,,,0,0,0.5853658536585366
0021900290,2019-12-01,1610612753,1610612744,100,96,96,95,ORL,GSW,Regular Season,2019-20,1610612753,,,,,,,,,,,,,0,0,0.4520547945205479
0022000977,2021-05-03,1610612740,1610612744,108,123,105,106,NOP,GSW,Regular Season,2020-21,1610612744,,,,,,,,,,,,,1,0,0.4305555555555556
0022100405,2021-12-13,1610612754,1610612744,100,102,95,94,IND,GSW,Regular Season,2021-22,1610612744,,,,,,,,,,,,,1,0,0.3048780487804878
0021900159,2019-11-13,1610612747,1610612744,120,94,99,98,LAL,GSW,Regular Season,2019-20,1610612747,,,,,,,,,,,,,0,0,0.7323943661971831
0021900547,2020-01-06,1610612758,1610612744,111,98,106,106,SAC,GSW,Regular Season,2019-20,1610612758,,,,,,,,,,,,,0,0,0.4305555555555556
0022000212,2021-01-18,1610612747,1610612744,113,115,101,102,LAL,GSW,Regular Season,2020-21,1610612744,,,,,,,,,,,,,1,0,0.5833333333333334
0021900894,2020-02-29,1610612756,1610612744,99,115,97,98,PHX,GSW,Regular Season,2019-20,1610612744,,,,,,,,,,,,,1,0,0.4657534246575342
0021900744,2020-02-03,1610612764,1610612744,117,125,103,104,WAS,GSW,Regular Season,2019-20,1610612744,,,,,,,,,,,,,1,0,0.3472222222222222
0022100396,2021-12-11,1610612755,1610612744,102,93,93,93,PHI,GSW,Regular Season,2021-22,1610612755,,,,,,,,,,,,,0,0,0.6219512195121951
0022000006,2020-12-25,1610612749,1610612744,138,99,108,109,MIL,GSW,Regular Season,2020-21,1610612749,,,,,,,,,,,,,0,0,0.6388888888888888
0022100194,2021-11-14,1610612766,1610612744,106,102,100,100,CHA,GSW,Regular Season,2021-22,1610612766,,,,,,,,,,,,,0,0,0.524390243902439
0022100316,2021-11-30,1610612756,1610612744,104,96,96,94,PHX,GSW,Regular Season,2021-22,1610612756,,,,,,,,,,,,,0,0,0.7804878048780488
0022101088,2022-03-23,1610612748,1610612744,104,118,92,92,MIA,GSW,Regular Season,2021-22,1610612744,,,,,,,,,,,,,1,0,0.6463414634146342
0022100771,2022-02-01,1610612759,1610612744,120,124,100,99,SAS,GSW,Regular Season,2021-22,1610612744,,,,,,,,,,,,,1,0,0.4146341463414634
0022100224,2021-11-18,1610612739,1610612744,89,104,91,90,CLE,GSW,Regular Season,2021-22,1610612744,,,,,,,,,,,,,1,0,0.5365853658536586
0021900306,2019-12-04,1610612766,1610612744,106,91,93,92,CHA,GSW,Regular Season,2019-20,1610612766,,,,,,,,,,,,,0,0,0.35384615384615387
0022100544,2022-01-01,1610612762,1610612744,116,123,99,99,UTA,GSW,Regular Season,2021-22,1610612744,,,,,,,,,,,,,1,0,0.5975609756097561
0022000185,2021-03-04,1610612756,1610612744,120,98,103,103,PHX,GSW,Regular Season,2020-21,1610612756,,,,,,,,,,,,,0,0,0.7083333333333334
0021900379,2019-12-13,1610612762,1610612744,114,106,97,97,UTA,GSW,Regular Season,2019-20,1610612762,,,,,,,,,,,,,0,0,0.6111111111111112
0022000946,2021-04-29,1610612750,1610612744,126,114,100,99,MIN,GSW,Regular Season,2020-21,1610612750,,,,,,,,,,,,,0,0,0.3194444444444444
0021900107,2019-11-06,1610612745,1610612744,129,112,102,101,HOU,GSW,Regular Season,2019-20,1610612745,,,,,,,,,,,,,0,0,0.6111111111111112
0021900036,2019-10-27,1610612760,1610612744,120,92,103,102,OKC,GSW,Regular Season,2019-20,1610612760,,,,,,,,,,,,,0,0,0.6111111111111112
0021900913,2020-03-03,1610612743,1610612744,100,116,95,94,DEN,GSW,Regular Season,2019-20,1610612744,,,,,,,,,,,,,1,0,0.6301369863013698
0021600827,2017-02-13,1610612743,1610612744,132,110,102,102,DEN,GSW,Regular Season,2016-17,1610612743,,,,,,,,,,,,,0,0,0.4878048780487805
0022000836,2021-04-14,1610612760,1610612744,109,147,106,106,OKC,GSW,Regular Season,2020-21,1610612744,,,,,,,,,,,,,1,0,0.3055555555555556
0022100930,2022-03-01,1610612750,1610612744,129,114,104,103,MIN,GSW,Regular Season,2021-22,1610612750,,,,,,,,,,,,,0,0,0.5609756097560976
0021900131,2019-11-09,1610612760,1610612744,114,108,100,100,OKC,GSW,Regular Season,2019-20,1610612760,,,,,,,,,,,,,0,0,0.6111111111111112
0022000636,2021-03-19,1610612763,1610612744,103,116,103,104,MEM,GSW,Regular Season,2020-21,1610612744,,,,,,,,,,,,,1,0,0.5277777777777778
0022100210,2021-11-16,1610612751,1610612744,99,117,102,104,BKN,GSW,Regular Season,2021-22,1610612744,,,,,,,,,,,,,1,0,0.5365853658536586
0022101215,2022-04-09,1610612759,1610612744,94,100,97,97,SAS,GSW,Regular Season,2021-22,1610612744,,,,,,,,,,,,,1,0,0.4146341463414634
0022000371,2021-02-08,1610612759,1610612744,105,100,102,103,SAS,GSW,Regular Season,2020-21,1610612759,,,,,,,,,,,,,0,0,0.4583333333333333
0022100528,2022-03-07,1610612743,1610612744,131,124,100,101,DEN,GSW,Regular Season,2021-22,1610612743,,,,,,,,,,,,,0,0,0.5853658536585366
0022000038,2020-12-27,1610612741,1610612744,128,129,112,114,CHI,GSW,Regular Season,2020-21,1610612744,,,,,,,,,,,,,1,0,0.4305555555555556
0022100414,2021-12-14,1610612752,1610612744,96,105,92,91,NYK,GSW,Regular Season,2021-22,1610612744,,,,,,,,,,,,,1,0,0.45121951219512196
0021801215,2019-04-09,1610612740,1610612744,103,112,101,103,NOP,GSW,Regular Season,2018-19,1610612744,,,,,,,,,,,,,1,0,0.4024390243902439
0021701044,2018-03-17,1610612756,1610612744,109,124,101,100,PHX,GSW,Regular Season,2017-18,1610612744,,,,,,,,,,,,,1,0,0.25609756097560976
0022000841,2021-04-15,1610612739,1610612744,101,119,99,100,CLE,GSW,Regular Season,2020-21,1610612744,,,,,,,,,,,,,1,0,0.3055555555555556
0021900208,2019-11-20,1610612742,1610612744,142,94,99,99,DAL,GSW,Regular Season,2019-20,1610612742,,,,,,,,,,,,,0,0,0.5733333333333334
0021900502,2019-12-31,1610612759,1610612744,117,113,101,100,SAS,GSW,Regular Season,2019-20,1610612759,,,,,,,,,,,,,0,0,0.4507042253521127
0021900717,2020-01-30,1610612738,1610612744,119,104,104,104,BOS,GSW,Regular Season,2019-20,1610612738,,,,,,,,,,,,,0,0,0.6666666666666666
0021500336,2015-12-11,1610612738,1610612744,119,124,124,121,BOS,GSW,Regular Season,2015-16,1610612744,,,,,,,,,,,,,1,0,0.5853658536585366
0021900652,2020-01-20,1610612757,1610612744,129,124,112,114,POR,GSW,Regular Season,2019-20,1610612757,,,,,,,,,,,,,0,0,0.47297297297297297
0021900415,2019-12-18,1610612757,1610612744,122,112,102,100,POR,GSW,Regular Season,2019-20,1610612757,,,,,,,,,,,,,0,0,0.47297297297297297
0021900576,2020-01-10,1610612746,1610612744,109,100,101,102,LAC,GSW,Regular Season,2019-20,1610612746,,,,,,,,,,,,,0,0,0.6805555555555556
0022000885,2021-04-21,1610612764,1610612744,118,114,113,113,WAS,GSW,Regular Season,2020-21,1610612764,,,,,,,,,,,,,0,0,0.4722222222222222
0021900702,2020-01-28,1610612755,1610612744,115,104,104,104,PHI,GSW,Regular Season,2019-20,1610612755,,,,,,,,,,,,,0,0,0.589041095890411
